Date,Day_of_Week,Academic_Period,Is_Weekend,Meal,Portions_Prepared,Portions_Sold,Waste_Portions,Waste_Pct,Price_UGX,Revenue_UGX,Ingredient_Cost_UGX,Waste_Cost_UGX,Gross_Profit_UGX,Posho_Flour_kg,Beans_kg,Cooking_Oil_L,Matooke_kg,Groundnuts_kg,Rice_kg,Chicken_kg,Offal_kg,Onions_kg,Irish_Potatoes_kg,Eggs_units,Wheat_Flour_kg,Cabbage_kg,Tomatoes_kg
2025-07-03,Thursday,Sem_Break,False,Matooke & Groundnut Stew,55,49,6,10.9,"4,000","196,000","105,431","13,392","77,177",0.0,0.0,1.6,22.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,Thursday,Sem_Break,False,Rice & Chicken,27,27,0,0.0,"6,000","162,000","106,819",0,"55,181",0.0,0.0,1.0,0.0,0.0,5.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,Thursday,Sem_Break,False,Katogo (Offal+Matoke),59,48,11,18.6,"3,500","168,000","81,624","19,404","66,972",0.0,0.0,0.0,21.4,0.0,0.0,0.0,9.2,3.1,0.0,0.0,0.0,0.0,0.0
2025-07-03,Thursday,Sem_Break,False,Chips & Eggs,46,36,10,21.7,"4,500","162,000","81,207","23,400","57,393",0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,13.2,66.3,0.0,0.0,0.0
2025-07-03,Thursday,Sem_Break,False,Rolex,78,64,14,17.9,"2,500","160,000","66,323","15,050","78,627",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3,7.9,4.0,3.0
2025-07-04,Friday,Sem_Break,False,Posho & Beans,41,31,10,24.4,"3,000","93,000","41,867","14,010","37,123",9.8,6.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04,Friday,Sem_Break,False,Matooke & Groundnut Stew,114,99,15,13.2,"4,000","396,000","213,013","33,480","149,507",0.0,0.0,3.3,46.8,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04,Friday,Sem_Break,False,Rice & Chicken,75,60,15,20.0,"6,000","360,000","237,375","61,560","61,065",0.0,0.0,3.0,0.0,0.0,14.7,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04,Friday,Sem_Break,False,Katogo (Offal+Matoke),26,21,5,19.2,"3,500","73,500","35,710","8,820","28,970",0.0,0.0,0.0,9.2,0.0,0.0,0.0,3.8,1.3,0.0,0.0,0.0,0.0,0.0
2025-07-04,Friday,Sem_Break,False,Chips & Eggs,81,65,16,19.8,"4,500","292,500","146,624","37,440","108,436",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,125.5,0.0,0.0,0.0
2025-07-04,Friday,Sem_Break,False,Rolex,60,48,12,20.0,"2,500","120,000","49,742","12,900","57,358",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,6.1,3.1,2.4
2025-07-05,Saturday,Sem_Break,True,Posho & Beans,77,69,8,10.4,"3,000","207,000","93,189","11,208","102,603",19.6,12.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-05,Saturday,Sem_Break,True,Matooke & Groundnut Stew,103,89,14,13.6,"4,000","356,000","191,497","31,248","133,255",0.0,0.0,3.2,40.3,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-05,Saturday,Sem_Break,True,Rice & Chicken,5,4,1,20.0,"6,000","24,000","15,825","4,104","4,071",0.0,0.0,0.2,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-05,Saturday,Sem_Break,True,Katogo (Offal+Matoke),45,39,6,13.3,"3,500","136,500","66,319","10,584","59,597",0.0,0.0,0.0,16.4,0.0,0.0,0.0,6.6,2.3,0.0,0.0,0.0,0.0,0.0
2025-07-05,Saturday,Sem_Break,True,Chips & Eggs,23,19,4,17.4,"4,500","85,500","42,859","9,360","33,281",0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.9,35.6,0.0,0.0,0.0
2025-07-05,Saturday,Sem_Break,True,Rolex,33,30,3,9.1,"2,500","75,000","31,089","3,225","40,686",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,3.2,1.7,1.3
2025-07-06,Sunday,Sem_Break,True,Posho & Beans,5,5,0,0.0,"3,000","15,000","6,753",0,"8,247",1.2,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-06,Sunday,Sem_Break,True,Matooke & Groundnut Stew,57,47,10,17.5,"4,000","188,000","101,127","22,320","64,553",0.0,0.0,1.7,22.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-06,Sunday,Sem_Break,True,Rice & Chicken,36,30,6,16.7,"6,000","180,000","118,688","24,624","36,688",0.0,0.0,1.5,0.0,0.0,7.3,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-06,Sunday,Sem_Break,True,Katogo (Offal+Matoke),5,4,1,20.0,"3,500","14,000","6,802","1,764","5,434",0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0
2025-07-06,Sunday,Sem_Break,True,Chips & Eggs,88,77,11,12.5,"4,500","346,500","173,694","25,740","147,066",0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,27.2,129.0,0.0,0.0,0.0
2025-07-06,Sunday,Sem_Break,True,Rolex,63,58,5,7.9,"2,500","145,000","60,105","5,375","79,520",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,6.5,3.0,2.5
2025-07-07,Monday,Sem_Break,False,Posho & Beans,46,37,9,19.6,"3,000","111,000","49,971","12,609","48,420",11.7,7.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,Monday,Sem_Break,False,Matooke & Groundnut Stew,139,126,13,9.4,"4,000","504,000","271,108","29,016","203,876",0.0,0.0,4.1,54.7,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,Monday,Sem_Break,False,Rice & Chicken,86,68,18,20.9,"6,000","408,000","269,025","73,872","65,103",0.0,0.0,3.3,0.0,0.0,16.8,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,Monday,Sem_Break,False,Katogo (Offal+Matoke),20,17,3,15.0,"3,500","59,500","28,908","5,292","25,300",0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,Monday,Sem_Break,False,Chips & Eggs,51,43,8,15.7,"4,500","193,500","96,998","18,720","77,782",0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,14.9,77.9,0.0,0.0,0.0
2025-07-07,Monday,Sem_Break,False,Rolex,82,66,16,19.5,"2,500","165,000","68,396","17,200","79,404",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3,8.2,4.0,3.3
2025-07-08,Tuesday,Sem_Break,False,Posho & Beans,130,123,7,5.4,"3,000","369,000","166,119","9,807","193,074",30.9,18.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,Tuesday,Sem_Break,False,Matooke & Groundnut Stew,21,18,3,14.3,"4,000","72,000","38,730","6,696","26,574",0.0,0.0,0.6,8.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,Tuesday,Sem_Break,False,Rice & Chicken,85,70,15,17.6,"6,000","420,000","276,938","61,560","81,502",0.0,0.0,3.4,0.0,0.0,16.7,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,Tuesday,Sem_Break,False,Katogo (Offal+Matoke),34,28,6,17.6,"3,500","98,000","47,614","10,584","39,802",0.0,0.0,0.0,11.5,0.0,0.0,0.0,5.3,1.8,0.0,0.0,0.0,0.0,0.0
2025-07-08,Tuesday,Sem_Break,False,Chips & Eggs,32,26,6,18.8,"4,500","117,000","58,650","14,040","44,310",0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.6,46.5,0.0,0.0,0.0
2025-07-08,Tuesday,Sem_Break,False,Rolex,107,98,9,8.4,"2,500","245,000","101,557","9,675","133,768",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,10.3,5.5,4.2
2025-07-09,Wednesday,Sem_Break,False,Posho & Beans,71,61,10,14.1,"3,000","183,000","82,384","14,010","86,606",16.9,10.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,Wednesday,Sem_Break,False,Matooke & Groundnut Stew,58,47,11,19.0,"4,000","188,000","101,127","24,552","62,321",0.0,0.0,1.7,23.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,Wednesday,Sem_Break,False,Rice & Chicken,45,38,7,15.6,"6,000","228,000","150,338","28,728","48,934",0.0,0.0,1.8,0.0,0.0,9.1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,Wednesday,Sem_Break,False,Katogo (Offal+Matoke),27,24,3,11.1,"3,500","84,000","40,812","5,292","37,896",0.0,0.0,0.0,9.8,0.0,0.0,0.0,4.2,1.4,0.0,0.0,0.0,0.0,0.0
2025-07-09,Wednesday,Sem_Break,False,Chips & Eggs,98,79,19,19.4,"4,500","355,500","178,205","44,460","132,835",0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,28.4,152.4,0.0,0.0,0.0
2025-07-09,Wednesday,Sem_Break,False,Rolex,5,4,1,20.0,"2,500","10,000","4,145","1,075","4,780",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.5,0.2,0.2
2025-07-10,Thursday,Sem_Break,False,Posho & Beans,149,126,23,15.4,"3,000","378,000","170,171","32,223","175,606",37.3,23.3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,Thursday,Sem_Break,False,Matooke & Groundnut Stew,5,4,1,20.0,"4,000","16,000","8,607","2,232","5,161",0.0,0.0,0.1,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,Thursday,Sem_Break,False,Rice & Chicken,28,21,7,25.0,"6,000","126,000","83,081","28,728","14,191",0.0,0.0,1.2,0.0,0.0,5.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,Thursday,Sem_Break,False,Katogo (Offal+Matoke),22,19,3,13.6,"3,500","66,500","32,309","5,292","28,899",0.0,0.0,0.0,7.5,0.0,0.0,0.0,3.2,1.1,0.0,0.0,0.0,0.0,0.0
2025-07-10,Thursday,Sem_Break,False,Chips & Eggs,38,28,10,26.3,"4,500","126,000","63,161","23,400","39,439",0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,11.8,57.4,0.0,0.0,0.0
2025-07-10,Thursday,Sem_Break,False,Rolex,55,40,15,27.3,"2,500","100,000","41,452","16,125","42,423",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3,5.5,2.8,2.1
2025-07-11,Friday,Sem_Break,False,Posho & Beans,159,133,26,16.4,"3,000","399,000","179,625","36,426","182,949",39.2,22.9,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11,Friday,Sem_Break,False,Matooke & Groundnut Stew,64,63,1,1.6,"4,000","252,000","135,554","2,232","114,214",0.0,0.0,1.9,26.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11,Friday,Sem_Break,False,Rice & Chicken,5,4,1,20.0,"6,000","24,000","15,825","4,104","4,071",0.0,0.0,0.2,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11,Friday,Sem_Break,False,Katogo (Offal+Matoke),46,38,8,17.4,"3,500","133,000","64,619","14,112","54,269",0.0,0.0,0.0,16.1,0.0,0.0,0.0,7.2,2.3,0.0,0.0,0.0,0.0,0.0
2025-07-11,Friday,Sem_Break,False,Chips & Eggs,44,33,11,25.0,"4,500","148,500","74,440","25,740","48,320",0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,12.9,65.4,0.0,0.0,0.0
2025-07-11,Friday,Sem_Break,False,Rolex,50,38,12,24.0,"2,500","95,000","39,379","12,900","42,721",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,5.0,2.5,2.0
2025-07-12,Saturday,Sem_Break,True,Posho & Beans,10,10,0,0.0,"3,000","30,000","13,506",0,"16,494",2.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12,Saturday,Sem_Break,True,Matooke & Groundnut Stew,6,5,1,16.7,"4,000","20,000","10,758","2,232","7,010",0.0,0.0,0.2,2.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12,Saturday,Sem_Break,True,Rice & Chicken,61,51,10,16.4,"6,000","306,000","201,769","41,040","63,191",0.0,0.0,2.5,0.0,0.0,12.3,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12,Saturday,Sem_Break,True,Katogo (Offal+Matoke),55,44,11,20.0,"3,500","154,000","74,822","19,404","59,774",0.0,0.0,0.0,18.9,0.0,0.0,0.0,8.1,2.9,0.0,0.0,0.0,0.0,0.0
2025-07-12,Saturday,Sem_Break,True,Chips & Eggs,72,55,17,23.6,"4,500","247,500","124,067","39,780","83,653",0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,21.2,107.4,0.0,0.0,0.0
2025-07-12,Saturday,Sem_Break,True,Rolex,44,39,5,11.4,"2,500","97,500","40,416","5,375","51,709",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,4.5,2.1,1.8
2025-07-13,Sunday,Sem_Break,True,Posho & Beans,114,105,9,7.9,"3,000","315,000","141,809","12,609","160,582",28.2,17.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-13,Sunday,Sem_Break,True,Matooke & Groundnut Stew,5,5,0,0.0,"4,000","20,000","10,758",0,"9,242",0.0,0.0,0.2,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-13,Sunday,Sem_Break,True,Rice & Chicken,26,26,0,0.0,"6,000","156,000","102,863",0,"53,137",0.0,0.0,1.1,0.0,0.0,5.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-13,Sunday,Sem_Break,True,Katogo (Offal+Matoke),41,37,4,9.8,"3,500","129,500","62,918","7,056","59,526",0.0,0.0,0.0,14.6,0.0,0.0,0.0,6.4,2.0,0.0,0.0,0.0,0.0,0.0
2025-07-13,Sunday,Sem_Break,True,Chips & Eggs,5,4,1,20.0,"4,500","18,000","9,023","2,340","6,637",0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.5,0.0,0.0,0.0
2025-07-13,Sunday,Sem_Break,True,Rolex,148,123,25,16.9,"2,500","307,500","127,465","26,875","153,160",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9,15.0,7.1,6.2
2025-07-14,Monday,Sem_Break,False,Posho & Beans,173,158,15,8.7,"3,000","474,000","213,389","21,015","239,596",44.6,26.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,Monday,Sem_Break,False,Matooke & Groundnut Stew,56,52,4,7.1,"4,000","208,000","111,886","8,928","87,186",0.0,0.0,1.7,21.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,Monday,Sem_Break,False,Rice & Chicken,5,4,1,20.0,"6,000","24,000","15,825","4,104","4,071",0.0,0.0,0.2,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,Monday,Sem_Break,False,Katogo (Offal+Matoke),59,58,1,1.7,"3,500","203,000","98,629","1,764","102,607",0.0,0.0,0.0,21.7,0.0,0.0,0.0,8.6,3.1,0.0,0.0,0.0,0.0,0.0
2025-07-14,Monday,Sem_Break,False,Chips & Eggs,38,34,4,10.5,"4,500","153,000","76,696","9,360","66,944",0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,58.9,0.0,0.0,0.0
2025-07-14,Monday,Sem_Break,False,Rolex,118,99,19,16.1,"2,500","247,500","102,594","20,425","124,481",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.8,11.5,5.7,4.8
2025-07-15,Tuesday,Sem_Break,False,Posho & Beans,85,74,11,12.9,"3,000","222,000","99,942","15,411","106,647",21.2,12.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,Tuesday,Sem_Break,False,Matooke & Groundnut Stew,85,82,3,3.5,"4,000","328,000","176,435","6,696","144,869",0.0,0.0,2.5,35.3,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,Tuesday,Sem_Break,False,Rice & Chicken,95,83,12,12.6,"6,000","498,000","328,369","49,248","120,383",0.0,0.0,3.6,0.0,0.0,18.3,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,Tuesday,Sem_Break,False,Katogo (Offal+Matoke),18,16,2,11.1,"3,500","56,000","27,208","3,528","25,264",0.0,0.0,0.0,6.6,0.0,0.0,0.0,2.8,0.9,0.0,0.0,0.0,0.0,0.0
2025-07-15,Tuesday,Sem_Break,False,Chips & Eggs,11,10,1,9.1,"4,500","45,000","22,558","2,340","20,102",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,16.3,0.0,0.0,0.0
2025-07-15,Tuesday,Sem_Break,False,Rolex,36,32,4,11.1,"2,500","80,000","33,162","4,300","42,538",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,3.5,1.9,1.5
2025-07-16,Wednesday,Sem2_Teaching,False,Posho & Beans,99,77,22,22.2,"3,000","231,000","103,993","30,822","96,185",26.0,14.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,Wednesday,Sem2_Teaching,False,Matooke & Groundnut Stew,137,106,31,22.6,"4,000","424,000","228,075","69,192","126,733",0.0,0.0,4.3,54.1,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,Wednesday,Sem2_Teaching,False,Rice & Chicken,112,96,16,14.3,"6,000","576,000","379,801","65,664","130,535",0.0,0.0,4.4,0.0,0.0,21.3,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,Wednesday,Sem2_Teaching,False,Katogo (Offal+Matoke),85,77,8,9.4,"3,500","269,500","130,938","14,112","124,450",0.0,0.0,0.0,31.2,0.0,0.0,0.0,13.2,4.3,0.0,0.0,0.0,0.0,0.0
2025-07-16,Wednesday,Sem2_Teaching,False,Chips & Eggs,30,28,2,6.7,"4,500","126,000","63,161","4,680","58,159",0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,8.9,44.7,0.0,0.0,0.0
2025-07-16,Wednesday,Sem2_Teaching,False,Rolex,167,134,33,19.8,"2,500","335,000","138,864","35,475","160,661",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.7,16.0,8.1,6.9
2025-07-17,Thursday,Sem2_Teaching,False,Posho & Beans,97,87,10,10.3,"3,000","261,000","117,499","14,010","129,491",25.2,14.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,Thursday,Sem2_Teaching,False,Matooke & Groundnut Stew,126,110,16,12.7,"4,000","440,000","236,681","35,712","167,607",0.0,0.0,3.9,52.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,Thursday,Sem2_Teaching,False,Rice & Chicken,124,109,15,12.1,"6,000","654,000","431,232","61,560","161,208",0.0,0.0,4.8,0.0,0.0,24.2,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,Thursday,Sem2_Teaching,False,Katogo (Offal+Matoke),83,70,13,15.7,"3,500","245,000","119,035","22,932","103,033",0.0,0.0,0.0,28.6,0.0,0.0,0.0,12.3,4.2,0.0,0.0,0.0,0.0,0.0
2025-07-17,Thursday,Sem2_Teaching,False,Chips & Eggs,105,86,19,18.1,"4,500","387,000","193,995","44,460","148,545",0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,33.0,151.3,0.0,0.0,0.0
2025-07-17,Thursday,Sem2_Teaching,False,Rolex,152,146,6,3.9,"2,500","365,000","151,300","6,450","207,250",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.3,16.0,7.9,6.3
2025-07-18,Friday,Sem2_Teaching,False,Posho & Beans,173,164,9,5.2,"3,000","492,000","221,492","12,609","257,899",42.2,26.8,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,Friday,Sem2_Teaching,False,Matooke & Groundnut Stew,119,105,14,11.8,"4,000","420,000","225,923","31,248","162,829",0.0,0.0,3.5,46.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,Friday,Sem2_Teaching,False,Rice & Chicken,139,116,23,16.5,"6,000","696,000","458,926","94,392","142,682",0.0,0.0,5.7,0.0,0.0,27.6,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,Friday,Sem2_Teaching,False,Katogo (Offal+Matoke),17,13,4,23.5,"3,500","45,500","22,106","7,056","16,338",0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.6,0.8,0.0,0.0,0.0,0.0,0.0
2025-07-18,Friday,Sem2_Teaching,False,Chips & Eggs,72,58,14,19.4,"4,500","261,000","130,834","32,760","97,406",0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,21.1,113.1,0.0,0.0,0.0
2025-07-18,Friday,Sem2_Teaching,False,Rolex,269,226,43,16.0,"2,500","565,000","234,204","46,225","284,571",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.5,25.9,13.7,10.9
2025-07-19,Saturday,Sem2_Teaching,True,Posho & Beans,148,124,24,16.2,"3,000","372,000","167,470","33,624","170,906",36.4,21.5,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-19,Saturday,Sem2_Teaching,True,Matooke & Groundnut Stew,76,59,17,22.4,"4,000","236,000","126,947","37,944","71,109",0.0,0.0,2.2,31.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-19,Saturday,Sem2_Teaching,True,Rice & Chicken,48,41,7,14.6,"6,000","246,000","162,206","28,728","55,066",0.0,0.0,2.0,0.0,0.0,10.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-19,Saturday,Sem2_Teaching,True,Katogo (Offal+Matoke),48,38,10,20.8,"3,500","133,000","64,619","17,640","50,741",0.0,0.0,0.0,16.3,0.0,0.0,0.0,7.3,2.4,0.0,0.0,0.0,0.0,0.0
2025-07-19,Saturday,Sem2_Teaching,True,Chips & Eggs,24,20,4,16.7,"4,500","90,000","45,115","9,360","35,525",0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,7.1,37.4,0.0,0.0,0.0
2025-07-19,Saturday,Sem2_Teaching,True,Rolex,53,48,5,9.4,"2,500","120,000","49,742","5,375","64,883",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,5.3,2.7,2.2
2025-07-20,Sunday,Sem2_Teaching,True,Posho & Beans,44,43,1,2.3,"3,000","129,000","58,074","1,401","69,525",10.6,6.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-20,Sunday,Sem2_Teaching,True,Matooke & Groundnut Stew,72,64,8,11.1,"4,000","256,000","137,705","17,856","100,439",0.0,0.0,2.2,27.7,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-20,Sunday,Sem2_Teaching,True,Rice & Chicken,49,41,8,16.3,"6,000","246,000","162,206","32,832","50,962",0.0,0.0,2.0,0.0,0.0,9.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-20,Sunday,Sem2_Teaching,True,Katogo (Offal+Matoke),53,48,5,9.4,"3,500","168,000","81,624","8,820","77,556",0.0,0.0,0.0,19.1,0.0,0.0,0.0,7.6,2.5,0.0,0.0,0.0,0.0,0.0
2025-07-20,Sunday,Sem2_Teaching,True,Chips & Eggs,23,19,4,17.4,"4,500","85,500","42,859","9,360","33,281",0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,6.8,36.1,0.0,0.0,0.0
2025-07-20,Sunday,Sem2_Teaching,True,Rolex,147,134,13,8.8,"2,500","335,000","138,864","13,975","182,161",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.9,14.1,7.7,5.7
2025-07-21,Monday,Sem2_Teaching,False,Posho & Beans,104,84,20,19.2,"3,000","252,000","113,447","28,020","110,533",25.7,15.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,Monday,Sem2_Teaching,False,Matooke & Groundnut Stew,112,92,20,17.9,"4,000","368,000","197,952","44,640","125,408",0.0,0.0,3.4,42.8,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,Monday,Sem2_Teaching,False,Rice & Chicken,126,97,29,23.0,"6,000","582,000","383,757","119,016","79,227",0.0,0.0,5.2,0.0,0.0,26.1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,Monday,Sem2_Teaching,False,Katogo (Offal+Matoke),126,122,4,3.2,"3,500","427,000","207,461","7,056","212,483",0.0,0.0,0.0,43.2,0.0,0.0,0.0,19.5,6.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,Monday,Sem2_Teaching,False,Chips & Eggs,115,95,20,17.4,"4,500","427,500","214,297","46,800","166,403",0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,35.8,181.0,0.0,0.0,0.0
2025-07-21,Monday,Sem2_Teaching,False,Rolex,155,146,9,5.8,"2,500","365,000","151,300","9,675","204,025",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.7,15.2,8.0,6.2
2025-07-22,Tuesday,Sem2_Teaching,False,Posho & Beans,236,210,26,11.0,"3,000","630,000","283,618","36,426","309,956",56.4,33.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-22,Tuesday,Sem2_Teaching,False,Matooke & Groundnut Stew,143,124,19,13.3,"4,000","496,000","266,804","42,408","186,788",0.0,0.0,4.5,54.5,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
